,-0.0988
,0.2071
,0.0811
,0.0057
,0.3255
,0.4173
,0.1903
,0.0095
,-0.3123
,-0.5748
,-0.2638
,0.1383
,0.0918
,-0.0208
,0.0457
,0.1957
,0.4065
,0.2919
,-0.2344
,-0.3545
,0.077
,0.2013
,-0.0566
,-0.1244
,-0.0478
,-0.0208
,0.0351
,-0.0062
,-0.2193
,-0.2971
,-0.0563
,0.1881
,0.0571
,-0.1698
,0.0293
,0.2992
,0.1451
,0.0664
,0.3112
,0.2931
,0.0248
,-0.0957
,-0.183
,-0.2281
,-0.2369
,-0.4241
,-0.3381
,0.1353
,0.1349
,-0.0849
,0.2567
,0.381
,0.0009
,0.1033
,0.3068
,-0.0686
,-0.1559
,0.1848
,0.1052
,-0.1978
,-0.341
,-0.3585
,-0.0489
,0.1818
,-0.0428
,0.0135
,0.2784
,-0.0123
,-0.1906
,0.0927
,-0.0403
,-0.2154
,0.1449
,0.1149
,-0.1827
,0.3109
,0.7249
,0.1416
,-0.2933
,-0.0896
,-0.2768
,-0.7082
,-0.3075
,0.4727
,0.4958
,0.1177
,0.0325
,-0.1856
,-0.4576
,-0.1048
,0.0867
,-0.4175
,-0.1371
,0.9
,0.5993
,-0.5882
,-0.5419
,0.2005
,0.2165
,0.0203
,0.2128
,0.3638
,0.2614
,0.036
,-0.2232
,-0.3363
,-0.2364
,-0.1012
,-0.0413
,0.0425
,0.1283
,-0.047
,-0.3229
,-0.1991
,0.0779
,0.0714
,0.1211
,0.2035
,-0.1224
,-0.3156
,0.0282
,0.2404
,0.2437
,0.3733
,0.2144
,-0.1668
,-0.1993
,-0.1421
,-0.1467
,0.0703
,0.1493
,0.0476
,0.2541
,0.2498
,-0.3069
,-0.4516
,-0.0728
,-0.0526
,-0.2348
,-0.1661
,-0.0831
,0.048
,0.2561
,0.1213
,-0.0741
,0.2174
,0.3548
,-0.215
,-0.5212
,0.0777
,0.5356
,0.2083
,-0.0267
,0.1786
,0.1495
,-0.0666
,-0.1153
,-0.3123
,-0.4175
,0.0223
,0.138
,-0.4164
,-0.3334
,0.459
,0.5586
,0.058
,-0.0286
,0.1575
,0.1166
,-0.1614
,-0.4353
,-0.2949
,0.0382
,-0.1096
,-0.2627
,0.1849
,0.3868
,0.0178
,0.0039
,0.2453
,0.1142
,0.0623
,0.2236
,0.0759
,-0.1151
,-0.0583
,-0.0956
,-0.1515
,-0.0985
,-0.1949
,-0.1983
,0.0422
,0.0173
,-0.1181
,0.171
,0.4185
,0.144
,-0.1703
,-0.0841
,0.1318
,-0.0264
,-0.4155
,-0.3062
,0.1143
,0.04
,-0.1074
,0.1401
,0.0067
,-0.3777
,0.0199
,0.6891
,0.6835
,0.3229
,0.0275
,-0.0513
,0.1098
,-0.0895
,-0.6247
,-0.5819
,-0.1741
,-0.1152
,-0.0829
,0.0558
,0.0536
,0.1374
,0.1224
,-0.1837
,-0.1059
,0.2358
,0.0519
,-0.1185
,0.2781
,0.4419
,0.0193
,-0.2865
,-0.0462
,0.3014
,-0.023
,-0.645
,-0.2798
,0.6074
,0.4804
,-0.1862
,-0.1983
,0.1022
,0.2241
,0.2113
,-0.088
,-0.4083
,-0.3106
,-0.1527
,-0.2206
,-0.1806
,0.0314
,0.1152
,0.0197
,0.047
,0.3051
,0.3581
,0.0943
,-0.0411
,-0.1632
,-0.362
,-0.0175
,0.463
,0.1212
,-0.2645
,0.079
,0.3066
,0.2146
,0.2553
,-0.0733
,-0.6729
,-0.5233
,0.1399
,0.3579
,0.0578
,-0.3074
,-0.2824
,0.0622
,0.0632
,-0.231
,-0.2313
,-0.0416
,0.2247
,0.5913
,0.4666
,-0.0534
,-0.0449
,0.1673
,-0.0868
,-0.13
,0.2032
,-0.0217
,-0.5886
,-0.514
,0.0052
,0.2712
,0.2538
,0.1418
,-0.0019
,-0.0579
,0.0207
,0.0843
,-0.0075
,-0.1662
,-0.1297
,0.1621
,0.3239
,0.0486
,-0.2636
,-0.1535
,0.0021
,-0.1804
,-0.2474
,0.0228
,0.1569
,0.1564
,0.3472
,0.3627
,-0.0512
,-0.3097
,-0.182
,-0.1642
,-0.2586
,-0.0594
,0.1789
,0.102
,0.0607
,0.2213
,0.2491
,0.2061
,0.1759
,-0.1309
,-0.3731
,-0.1456
,-0.0723
,-0.2346
,0.0776
,0.2754
,-0.258
,-0.418
,0.0282
,-0.0576
,-0.2283
,0.371
,0.6902
,0.1379
,-0.2231
,-0.0436
,0.13
,0.1994
,0.1172
,-0.2228
,-0.4608
,-0.3371
,-0.0468
,0.2303
,0.3317
,0.1534
,0.0504
,0.2263
,0.1016
,-0.3961
,-0.299
,0.2377
,-0.0424
,-0.5772
,-0.0769
,0.439
,-0.0461
,-0.3318
,0.0673
,0.2439
,0.2481
,0.2684
,-0.1062
,-0.4037
,-0.1542
,0.0867
,0.1599
,0.2255
,0.1067
,0.0787
,0.217
,0.0314
,-0.1038
,0.1417
,-0.0044
,-0.435
,-0.3642
,-0.2464
,-0.3417
,-0.056
,0.2129
,0.0338
,0.1641
,0.5199
,0.1536
,-0.412
,-0.1258
,0.4338
,0.3225
,0.0131
,0.1132
,0.0586
,-0.3671
,-0.3282
,0.0937
,-0.0535
,-0.4348
,-0.1713
,0.3701
,0.4682
,0.0872
,-0.3205
,-0.2122
,0.1425
,0.0433
,-0.095
,0.1766
,0.0924
,-0.3473
,-0.1014
,0.4805
,0.2756
,-0.346
,-0.3363
,0.1623
,0.2162
,-0.1714
,-0.1212
,0.2093
,0.0076
,-0.2267
,0.0727
,0.1588
,-0.1281
,-0.1477
,-0.0645
,0.0012
,0.3363
,0.5334
,0.3347
,0.005
,-0.4975
,-0.6664
,-0.0455
,0.17
,-0.4121
,-0.3276
,0.2421
,0.0376
,-0.2034
,0.1383
,0.1959
,0.1611
,0.5714
,0.581
,0.0622
,-0.024
,0.1505
,-0.0234
,-0.2651
,-0.4204
,-0.5811
,-0.4063
,0.0013
,-0.0413
,-0.3526
,-0.1109
,0.4903
,0.5277
,0.0064
,-0.188
,0.2165
,0.4916
,0.1363
,-0.2715
,-0.1021
,0.1928
,0.0969
,-0.0087
,0.0045
,-0.2314
,-0.3858
,-0.1449
,-0.0312
,-0.0703
,0.1274
,0.148
,-0.089
,0.082
,0.3692
,0.1318
,-0.1842
,-0.2073
,-0.1486
,0.0423
,0.1713
,-0.0837
,-0.212
,0.0438
,0.0767
,-0.082
,0.038
,0.1804
,0.1853
,0.2582
,0.1137
,-0.2935
,-0.3613
,-0.1263
,-0.098
,-0.1257
,0.0614
,0.3063
,0.4414
,0.2428
,-0.2773
,-0.4284
,0.0035
,0.25
,0.0936
,-0.0197
,-0.1343
,-0.2481
,-0.0845
,-0.0227
,-0.2796
,-0.193
,0.2576
,0.3851
,0.2507
,0.1204
,-0.1162
,-0.1907
,0.0117
,0.0191
,-0.0859
,0.0977
,0.3273
,0.385
,0.2514
,-0.2502
,-0.6307
,-0.283
,0.0343
,-0.3156
,-0.4325
,0.0459
,0.1744
,-0.0802
,0.1506
,0.5933
,0.4368
,0.068
,0.1254
,0.1747
,-0.127
,-0.285
,-0.2307
,-0.263
,-0.017
,0.4284
,0.1348
,-0.5527
,-0.3975
,0.0823
,-0.1714
,-0.3799
,0.1593
,0.4948
,0.2351
,0.1325
,0.1497
,-0.0684
,0.0109
,0.3939
,0.2624
,-0.1052
,0.0026
,0.0066
,-0.3469
,-0.1703
,0.1864
,-0.3268
,-0.7807
,-0.1556
,0.3308
,-0.0036
,-0.0137
,0.296
,-0.0131
,-0.2288
,0.3043
,0.4569
,-0.0191
,-0.0085
,0.1995
,-0.1467
,-0.2844
,0.0298
,0.014
,0.0173
,0.3518
,0.1938
,-0.1688
,0.0064
,-0.0278
,-0.3316
,-0.0259
,0.2137
,-0.058
,0.0804
,0.1002
,-0.6496
,-0.7777
,-0.1699
,-0.141
,-0.018
,0.6953
,0.6325
,-0.0098
,0.0726
,0.4436
,0.4881
,0.3986
,0.02
,-0.4487
,-0.4909
,-0.3301
,-0.1495
,0.0403
,-0.0706
,-0.2319
,-0.141
,-0.138
,0.0151
,0.4812
,0.3936
,-0.12
,-0.1141
,0.0092
,-0.1727
,-0.1412
,0.0267
,0.1046
,0.1938
,-0.0623
,-0.3271
,0.1523
,0.4633
,-0.0478
,-0.2076
,0.1109
,-0.0003
,-0.1262
,0.0007
,-0.176
,-0.2282
,0.1777
,0.3221
,0.2102
,0.2222
,0.0089
,-0.2672
,-0.1645
,-0.1324
,-0.2541
,-0.0211
,0.1816
,-0.0372
,-0.087
,0.125
,0.0682
,-0.0444
,0.1008
,0.0935
,-0.1879
,-0.305
,-0.1665
,-0.008
,0.1123
,0.2599
,0.3818
,0.2276
,-0.156
,-0.1626
,0.2273
,0.2259
,-0.0516
,0.066
,0.0852
,-0.3357
,-0.3644
,-0.0497
,-0.1605
,-0.2671
,-0.0366
,-0.0665
,-0.1122
,0.2859
,0.4222
,0.0594
,-0.0843
,0.0242
,0.0534
,0.1395
,0.2102
,0.0374
,-0.1617
,-0.146
,-0.0272
,0.0123
,-0.0643
,-0.203
,-0.2863
,-0.0794
,0.3199
,0.3075
,-0.0619
,-0.0303
,0.2371
,0.1324
,-0.0695
,-0.1466
,-0.1908
,0.0357
,0.238
,0.0582
,0.0481
,0.0535
,-0.3752
,-0.2734
,0.234
,-0.2998
,-0.8687
,-0.094
,0.5929
,0.4659
,0.4368
,0.198
,-0.2599
,-0.0551
,0.2074
,-0.0003
,-0.0261
,-0.0617
,-0.1623
,0.2072
,0.2688
,-0.2058
,-0.1026
,0.1098
,-0.1969
,-0.1173
,-0.0023
,-0.4112
,-0.1312
,0.4915
,0.0447
,-0.4188
,-0.0933
,-0.021
,-0.0473
,0.3024
,0.3164
,0.0596
,-0.0136
,-0.0469
,0.1491
,0.2091
,-0.3443
,-0.2966
,0.5041
,0.2673
,-0.5236
,-0.2426
,0.2344
,0.1393
,0.2157
,0.2638
,-0.0112
,-0.142
,-0.3865
,-0.6194
,-0.0677
,0.4088
,-0.0716
,-0.3189
,0.1665
,0.2696
,-0.0586
,-0.0574
,0.0977
,0.0862
,0.11
,0.1333
,-0.0346
,-0.1375
,0.0159
,0.042
,-0.1255
,0.0654
,0.4384
,0.26
,-0.168
,-0.2111
,-0.0698
,0.0843
,0.1618
,-0.2046
,-0.5524
,-0.2684
,-0.0526
,-0.2023
,0.0665
,0.4628
,0.2678
,-0.0032
,-0.0497
,-0.1436
,0.0335
,0.3581
,0.1915
,-0.0577
,-0.0306
,-0.2817
,-0.5212
,-0.0973
,0.3523
,0.3301
,0.3218
,0.3323
,0.0697
,-0.1584
,-0.1548
,-0.1116
,-0.1462
,-0.2942
,-0.3625
,-0.1527
,-0.0156
,-0.1446
,-0.0948
,0.182
,0.2474
,0.1196
,0.0906
,0.2246
,0.3754
,0.233
,-0.1265
,-0.1462
,0.082
,-0.0122
,-0.181
,-0.0505
,-0.0814
,-0.378
,-0.2519
,0.3217
,0.5248
,0.1189
,-0.2146
,-0.1028
,-0.0819
,-0.4123
,-0.4615
,-0.0822
,0.0903
,0.1119
,0.388
,0.454
,0.052
,-0.1121
,0.1711
,0.3059
,0.1368
,-0.025
,-0.0905
,-0.1843
,-0.3476
,-0.3214
,0.0593
,0.2891
,0.0523
,-0.0749
,0.0221
,-0.2081
,-0.3522
,0.0643
,0.1375
,-0.2589
,0.0391
,0.4815
,-0.0691
,-0.3487
,0.3581
,0.3224
,-0.4536
,-0.2012
,0.4878
,0.3785
,0.1769
,0.0868
,-0.2862
,-0.1679
,0.2825
,-0.0657
,-0.44
,0.0122
,0.1933
,-0.2015
,-0.3116
,-0.2627
,-0.202
,0.1687
,0.3192
,0.0158
,-0.1005
,-0.1124
,-0.2839
,-0.1231
,0.3286
,0.5102
,0.4792
,0.4017
,0.1845
,-0.1039
,-0.367
,-0.4298
,-0.1437
,0.0736
,-0.0689
,-0.1286
,0.031
,0.0565
,0.0341
,0.1402
,0.127
,-0.0647
,-0.221
,-0.38
,-0.537
,-0.303
,0.3428
,0.6841
,0.4213
,0.1002
,-0.0475
,-0.1163
,0.1206
,0.3204
,-0.1522
,-0.601
,-0.2843
,0.0716
,0.0977
,0.2253
,0.1851
,-0.0891
,-0.0178
,0.1486
,0.0784
,0.1451
,0.123
,-0.175
,-0.1111
,0.0727
,-0.2014
,-0.2276
,0.1467
,0.0247
,-0.3079
,-0.2012
,-0.1348
,-0.2364
,-0.0527
,0.2064
,0.2526
,0.1724
,-0.0218
,-0.0939
,0.1601
,0.3658
,0.3393
,0.3284
,0.2776
,0.0254
,-0.266
,-0.3673
,-0.2488
,-0.1423
,-0.1332
,0.0113
,0.0888
,-0.1982
,-0.2797
,0.0518
,0.0381
,-0.1879
,0.0226
,0.1192
,-0.1689
,-0.0721
,0.1812
,-0.1031
,-0.2808
,0.1854
,0.621
,0.5597
,0.2036
,-0.1474
,-0.2299
,-0.0823
,0.0968
,0.2229
,0.0587
,-0.2407
,-0.0632
,0.1604
,-0.2403
,-0.3623
,0.1602
,0.0062
,-0.6731
,-0.4194
,0.2545
,0.2193
,0.0415
,0.1847
,0.1257
,-0.2163
,-0.3961
,-0.0548
,0.5459
,0.4417
,-0.2098
,-0.0656
,0.4833
,0.1659
,-0.1716
,0.2631
,0.2986
,-0.1583
,0.0294
,0.2738
,-0.2819
,-0.6767
,-0.3149
,0.039
,0.0405
,-0.1485
,-0.4936
,-0.5576
,-0.0503
,0.3368
,0.2489
,0.3707
,0.6472
,0.2115
,-0.3754
,0.0238
,0.4892
,-0.1382
,-0.6257
,0.0255
,0.4521
,-0.0555
,-0.2317
,0.3041
,0.475
,0.0311
,-0.2935
,-0.296
,-0.2565
,-0.0999
,0.2178
,0.1959
,-0.3122
,-0.587
,-0.2991
,0.0147
,0.132
,0.2466
,0.2145
,0.0758
,0.2516
,0.4259
,-0.0538
,-0.5687
,-0.1809
,0.4092
,0.2332
,-0.0445
,0.1719
,0.1773
,-0.1333
,-0.1198
,-0.0413
,-0.1604
,-0.0095
,0.1884
,-0.0427
,-0.2939
,-0.3494
,-0.3528
,-0.0581
,0.3013
,0.1917
,-0.0478
,-0.066
,-0.0303
,0.0867
,0.1814
,0.1742
,0.3566
,0.3728
,-0.0457
,-0.0834
,0.1185
,-0.2816
,-0.469
,-0.0229
,-0.1049
,-0.3953
,0.0739
,0.3986
,0.1053
,0.0089
,0.0379
,-0.0977
,-0.1357
,-0.1805
,-0.1523
,0.0738
,0.0665
,0.1293
,0.5464
,0.3242
,-0.3484
,-0.1825
,0.1497
,-0.2651
,-0.452
,0.0813
,0.5894
,0.4982
,-0.2094
,-0.5315
,0.1004
,0.2211
,-0.5218
,-0.4075
,0.2614
,0.0727
,-0.132
,0.2368
,0.2324
,0.0332
,0.1676
,0.0698
,-0.2718
,-0.2713
,0.0094
,0.2053
,0.0774
,-0.1536
,-0.0287
,0.0796
,-0.1004
,0.0972
,0.3865
,-0.031
,-0.3266
,0.1015
,0.2756
,-0.01
,-0.1131
,-0.1896
,-0.339
,-0.1291
,0.3329
,0.4795
,0.1113
,-0.306
,-0.3136
,-0.3242
,-0.5936
,-0.4005
,0.2857
,0.5867
,0.4568
,0.3306
,0.2749
,0.3343
,0.2236
,-0.2543
,-0.4247
,-0.1215
,-0.0054
,-0.008
,0.0775
,-0.0291
,-0.1092
,-0.1325
,-0.4538
,-0.4248
,0.2193
,0.3339
,-0.1218
,-0.1507
,0.0249
,0.0058
,0.1145
,0.2492
,0.266
,0.2852
,0.0686
,-0.2179
,-0.1157
,0.0187
,-0.0313
,0.0571
,0.0886
,0.025
,0.1994
,0.1662
,-0.2982
,-0.4834
,-0.2973
,-0.0921
,0.1884
,0.2216
,-0.0889
,-0.0103
,0.277
,-0.016
,-0.3886
,-0.2489
